V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Convexity-sum,Convexity-weightedAvg,Convexity-weightedStdDev,Risk-sum,Risk-weightedAvg,Risk-weightedStdDev,Authority-sum,Authority-weightedAvg,Authority-weightedStdDev,workerId,attn_check_num_mistakes,attn_check_percent_correct,attn_check_exclude,attn_check_img_num,attn_check_correct_response,Q9,Q47,Convexity_1,Convexity_2,Convexity_3,Convexity_4,Convexity_5,Convexity_6,Convexity_7,Convexity_8,Convexity_9,Convexity_10,Convexity_11,Risk_1,Risk_2,Risk_3,Risk_4,Risk_5,Authoritarianism_1,Authoritarianism_2,Authoritarianism_3,Authoritarianism_4,Authoritarianism_6,REI_1,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,REI_41,REI_42,REI_43,individualism_1,individualism_2,individualism_3,individualism_4,individualism_5,individualism_6,individualism_7,individualism_8,individualism_9,individualism_10,individualism_11,individualism_12,individualism_13,individualism_14,individualism_15,individualism_16,Q19,sex,age,race_1,race_2,race_3,race_4,race_10,race_11,race_12,edu,income,country,zip,neighborhood_current,neighborhood_growup,rel,pol_party,social_cons,econ_cons,survey_count,LocationLatitude,LocationLongitude,LocationAccuracy
R_242kiLhrztonUrr,,Anonymous,,,68.83.119.137,0,7/6/20 22:10,7/6/20 22:16,1,13,1.3,1.251665557,3,0.6,0.547722558,0,0,0,A1LMQSFQLKTIPJ,2,98.27586207,0,3,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,1,Her say projection age announcing decisively men. Contended direction September but end led excellent ourselves may!,2,-2,2,1,0,-3,1,-2,0,-2,-2,0,0,1,1,1,0,1,0,0,1,2,-1,1,2,2,1,0,1,-1,0,2,-2,-2,-1,2,-3,-1,3,1,-1,-1,1,1,2,-2,1,-3,2,-1,1,-2,1,-2,1,3,1,1,0,-1,2,0,0,-2,0,0,-3,-2,-1,2,2,2,3,2,1,0,2,2,1,1,27,,,,1,,,,6,7,1,20010,1,1,4,2,-2,-2,800,38.99499512,-74.83740234,-1
R_4MBaOTGv4qugMtb,,Anonymous,,,74.96.115.62,0,7/6/20 22:11,7/6/20 22:16,1,-8,-0.8,0.788810638,4,0.8,0.447213595,2,0.4,0.547722558,A002160837SWJFPIAI7L7,1,99.18699187,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched?,-1,1,0,1,-1,2,0,0,-2,0,-2,1,0,1,0,0,0,1,1,0,0,1,-1,2,2,2,1,1,1,-1,-2,2,0,-2,0,0,1,-1,0,0,2,-1,-2,1,-2,0,-1,1,-1,-2,-1,2,0,1,1,0,2,2,0,2,-1,0,0,-2,1,-2,-2,1,0,0,0,2,1,-1,1,-2,0,2,1,0,26,,,1,,,,,5,3,1,,2,2,1,2,-2,-2,45000,38.62730408,-76.98590088,-1
R_1IlUU01Xu22m5JS,,Anonymous,,,167.23.240.75,0,7/6/20 22:07,7/6/20 22:17,1,0,0,1.247219129,1,0.2,0.447213595,0,0,0,A8RAYYZKGDBQD,0,100,0,5,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,1,Applauded use attempted strangers now are concluded had. Pleased anxious or as in by viewing forbade minutes prevent!,0,0,2,1,-1,-1,1,1,-2,-1,-2,1,1,0,1,0,0,1,0,0,1,1,-1,1,1,1,1,1,1,-1,-1,1,2,1,1,1,-1,-2,-1,1,1,3,2,-3,2,3,-3,3,3,-2,-2,3,-2,0,1,-1,3,1,1,3,-2,0,2,2,1,-3,-3,1,-3,3,3,3,1,1,2,1,3,2,1,1,52,,,,1,,,,4,6,1,49508,1,3,7,3,-2,-2,8000,42.95849609,-85.478302,-1
R_3IW8IUo9oU2FXQF,,Anonymous,,,75.8.34.249,0,7/6/20 22:11,7/6/20 22:17,1,2,0.2,0.788810638,1,0.2,0.447213595,3,0.6,0.547722558,A2HP0S7KFL7615,97,2.02020202,1,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,no,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,-2,-1,-1,-1,-2,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,-1,-1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,47,,,,1,,,,5,6,1,46324,1,2,5,2,1,2,5,32.95689392,-96.83170319,-1
R_3RfHugap8ZSeKIf,,Anonymous,,,68.117.66.225,0,7/6/20 22:10,7/6/20 22:17,1,6,0.6,2.412928143,0,0,0,2,0.4,0.547722558,A2T79473SWZ0L6,1,99.18699187,0,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched?,2,-3,-3,2,2,-2,2,-3,-3,0,-2,0,1,0,1,0,0,0,0,0,0,-1,-2,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,-3,2,-3,2,2,-3,2,1,2,-3,2,3,1,1,1,2,1,1,1,-3,0,3,3,3,3,0,1,2,-3,-2,1,1,2,2,0,2,0,1,1,30,,,,1,,,,5,7,1,78705,1,1,7,-1,1,1,150,44.15519714,-93.99610138,-1
R_237cBN918b3Bc8F,,Anonymous,,,136.37.28.128,0,7/6/20 22:07,7/6/20 22:18,1,9,0.9,2.078995484,2,0.4,0.547722558,1,0.2,0.447213595,A3BU69EKYL6SH3,138,0,1,19,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",1,"Discovery incomplete, earnestly no he commanded if. Put still any about manor heard if number no up period regard sudden better! Decisively surrounded all admiration and not you. Out particular, sympathize not favourable introduced but ham? Rather number can and set praise. ",2,-2,2,0,-2,0,2,-3,-3,-3,-2,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,-1,1,0,1,-1,0,0,1,0,0,0,1,-1,-1,0,-1,-3,-1,0,-1,1,2,2,1,1,2,-1,2,2,0,3,3,2,3,0,2,2,-2,-2,2,1,0,1,1,0,3,1,1,28,,,,1,,,,5,5,1,64111,1,2,1,1,-3,-2,10000,39.05369568,-94.59059906,-1
R_2wMnNqI9jbeS5mq,,Anonymous,,,23.127.177.105,0,7/6/20 22:08,7/6/20 22:18,1,-12,-1.2,1.398411798,2,0.4,0.547722558,0,0,0,A2HHGI5CNSS5PD,0,100,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",-2,0,-2,3,-3,0,-1,-1,-2,0,-2,1,1,1,1,0,0,1,0,0,1,-3,2,-3,-2,-1,-3,-2,-2,3,3,-2,3,3,2,-3,3,2,-2,-2,3,-3,-3,3,-3,-3,2,-3,-3,-3,3,-3,2,2,3,2,3,2,-3,2,2,0,3,3,2,1,-2,0,1,-2,0,-2,0,3,1,1,0,3,1,0,52,,,,1,,,,6,4,1,28739,3,2,1,2,-3,-1,1000,35.32000732,-82.50279999,-1
R_33f41x8uyGHuE2a,,Anonymous,,,71.81.87.92,0,7/6/20 22:11,7/6/20 22:18,1,1,0.1,0.875595036,2,0.4,0.547722558,0,0,0,AY7WPVKHVNBLG,0,100,0,6,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",1,"Rose you wife, how set lady half wish? Welcomed stronger if steepest an suitable finished of oh!",-1,0,1,-1,0,-1,-1,-1,-1,0,-2,0,0,1,1,0,0,1,0,0,1,2,-2,0,1,-2,0,1,1,-1,-1,2,-2,-1,-2,1,-3,0,0,2,-1,-3,-3,3,-3,-3,3,-3,-3,-3,3,-3,-2,1,3,3,3,1,-3,2,3,0,2,3,3,1,-1,2,-1,1,2,3,1,2,3,1,2,3,1,1,48,,,,1,,,,5,2,1,63052,2,2,6,-2,1,3,1000,38.43209839,-90.38960266,-1
R_1QM0fGGXJfuC64I,,Anonymous,,,98.202.58.14,0,7/6/20 22:09,7/6/20 22:19,1,12,1.2,1.229272594,2,0.4,0.547722558,2,0.4,0.547722558,A2H2NYSFUUNAUB,2,97.97979798,0,9,All decisively dispatched instrument particular way one. Fruit defer in party me built under first!,1,All decisively dispatched instrument particular way one! Fruit defer in party me built under first?,2,-2,2,-1,-1,-2,1,-2,-1,-2,-2,0,0,1,1,0,0,1,1,0,0,0,-1,2,1,1,0,2,1,-1,-1,1,0,-1,0,1,-1,-2,0,2,-1,-1,0,1,-1,-2,2,-1,-1,0,0,-1,-1,0,1,0,2,1,1,1,0,0,1,1,0,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,29,,,,1,,,,6,10,1,84010,2,3,7,-1,1,1,3900,40.87919617,-111.8685989,-1
R_1puQVdiduT1jOoo,,Anonymous,,,70.114.5.113,0,7/6/20 22:08,7/6/20 22:19,1,3,0.3,1.82878223,0,0,0,5,1,0,A27D14877956QN,3,97.4137931,0,15,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",1,"Discovered intrested,prosperous the our affronting day.Use shy seemed within twenty wished old few regret passed!",2,-1,-2,2,2,-2,-2,-2,-1,-1,-2,0,1,0,1,0,1,0,1,1,0,1,-2,1,1,1,0,-2,2,1,0,1,1,-1,0,0,2,1,2,0,0,1,0,0,-1,0,1,1,-1,2,2,3,-1,2,2,2,1,1,1,0,2,0,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,3,1,1,28,,,,1,,,,5,4,1,79904,2,2,7,2,1,2,10,29.72290039,-98.07420349,-1
R_1EYCNaTtQsnT4jE,,Anonymous,,,67.42.148.99,0,7/6/20 21:59,7/6/20 22:21,1,6,0.6,0.843274043,5,1,0,1,0.2,0.447213595,ABL2FXYMI00T6,2,98.27586207,0,15,"Discovered interested, prosperous the our affronting day. Use shy seemed within twenty wished old few regret passed!",1,"Discovered interested, prosperous the our affronting day! Use she seemed within twenty wished old few regret passed!",0,0,0,-2,0,-1,0,-2,0,-1,-2,1,0,1,0,1,0,1,0,1,1,2,-2,3,0,0,2,2,0,0,-2,1,0,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,2,1,2,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,1,1,27,,,,1,,,,2,4,1,97524,2,2,4,0,-2,-1,"11,500",45.67280579,-121.5397949,-1
R_25KhAiCr89cfkZu,,Anonymous,,,73.36.160.234,0,7/6/20 22:11,7/6/20 22:21,1,-15,-1.5,1.58113883,2,0.4,0.547722558,0,0,0,A1MINIO3G05GI0,0,100,0,2,Certainty say his him collected intention promotion! Views abode law heard jokes too!,1,Certainty say his him collected intention promotion! Views abode law heard jokes too!,-3,2,-3,-2,-3,0,-1,2,-1,2,-2,0,0,0,0,0,0,1,0,0,1,1,-2,1,1,3,-1,1,2,-1,-1,3,2,-2,-3,0,-3,0,-1,2,-3,-3,1,3,-1,-3,2,-3,-2,-3,1,-3,-3,-2,-1,3,2,2,-3,2,3,0,2,-1,2,0,-3,-1,-3,3,3,1,2,2,-2,-3,1,3,1,1,30,,,,1,,,,5,1,1,60615,1,1,1,3,-3,-3,3000,41.80180359,-87.59929657,-1
R_R4e0Kqj7sdtVt0l,,Anonymous,,,99.168.124.168,0,7/6/20 22:11,7/6/20 22:21,1,0,0,1.414213562,1,0.2,0.447213595,2,0.4,0.547722558,A295XEF30H0NH5,2,98.07692308,0,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,"Hand two, was eat busy fail! Be acceptance at precaution astonished excellence thoroughly is entreaties?",-2,1,2,-1,0,-1,1,-1,-2,1,-2,0,1,1,1,0,1,1,0,0,0,-1,1,-1,0,0,-1,-1,-2,1,1,1,0,2,0,-1,0,1,0,-1,1,-3,2,2,-2,-2,2,-2,-2,-2,2,-2,-1,1,2,2,2,2,-2,2,2,0,2,0,2,1,-2,-1,-1,2,2,1,2,1,2,0,1,1,1,1,55,,,,1,,,,6,9,1,32825,2,2,5,3,-3,-2,2000,28.55039978,-81.1832962,-1
R_2PA8e9YDpzIQXlN,,Anonymous,,,75.8.34.234,0,7/6/20 22:18,7/6/20 22:21,1,1,0.1,1.523883927,2,0.4,0.547722558,2,0.4,0.547722558,A1GZ6KAM2FRNFJ,115,6.504065041,1,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,garrents,1,0,2,2,1,1,2,2,1,1,1,0,0,1,1,0,0,1,1,0,0,-1,0,1,1,-2,1,-2,-2,-2,-1,-1,-1,0,1,-1,-2,0,0,-1,0,1,0,1,0,1,0,-1,-2,-1,0,0,-1,1,-2,-1,0,-2,-1,-1,0,-1,2,1,0,1,0,0,1,0,1,0,1,1,0,1,1,2,1,1,48,,,,1,,,,5,5,1,33634,1,1,5,0,1,2,5,32.95689392,-96.83170319,-1
R_viSWSX9md61KHaV,,Anonymous,,,99.117.208.181,0,7/6/20 22:11,7/6/20 22:22,1,-12,-1.2,0.788810638,2,0.4,0.547722558,2,0.4,0.547722558,A2B4NOB02ERQCL,0,100,0,18,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,1,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,-1,2,-1,2,-1,1,-2,0,0,2,-2,0,1,1,1,1,0,1,1,0,0,-2,1,-2,-2,0,-2,-1,-2,1,1,0,1,1,1,-1,0,1,-2,-1,2,0,0,0,1,0,0,0,-2,-1,0,0,1,1,2,0,1,1,-2,2,1,0,0,1,0,0,-2,0,0,1,0,1,2,2,2,1,1,0,1,1,42,,1,,,,,,6,2,1,60103,2,2,2,0,1,1,5000,41.97779846,-88.20179749,-1
R_3G8P79aE71qIBEA,,Anonymous,,,104.230.65.205,0,7/6/20 22:11,7/6/20 22:22,1,20,2,0,5,1,0,3,0.6,0.547722558,A2AYD8G2NV0RNQ,0,100,0,3,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,1,Her say projection age announcing decisively men. Contented direction september but end led excellent ourselves may!,2,-2,2,-2,2,-2,2,-2,2,-2,-2,1,0,1,0,1,0,1,1,1,0,1,-3,1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-3,-3,3,-3,-2,3,-3,-3,-3,3,-2,-2,1,2,3,2,2,-3,2,2,0,2,0,1,2,1,1,-1,1,1,1,1,1,2,2,1,1,1,0,52,,,1,,,,,5,8,1,45459,2,1,6,2,-2,-2,6000,39.78379822,-84.23750305,-1
R_Z7tpbMX76AFanCx,,Anonymous,,,75.100.43.130,0,7/6/20 22:09,7/6/20 22:22,1,13,1.3,1.33749351,2,0.4,0.547722558,0,0,0,A18FPXIJYCTETD,0,100,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,-2,2,1,2,-3,1,-2,-1,-2,-2,0,0,0,1,1,0,1,0,0,1,-1,-2,1,1,1,1,1,1,-1,-2,1,-1,0,-1,-1,-1,-2,-2,1,-2,-3,-2,3,-3,-3,3,-3,-3,-3,3,-3,-2,2,3,1,3,3,-3,2,2,0,2,3,2,2,-3,2,0,2,2,1,3,-2,-1,0,2,2,1,1,26,,,,1,,,,5,8,1,53502,1,3,1,2,-3,-2,7800,42.99580383,-89.54989624,-1
R_3sz8TYMvEtWowW4,,Anonymous,,,71.33.134.150,0,7/6/20 22:12,7/6/20 22:22,1,30,3,0,2,0.4,0.547722558,1,0.2,0.447213595,A1LEWF3XCAKF39,3,97.82608696,0,19,"Put still any about manor heard if number no up period regard sudden better! Out particular, sympathize not favourable introduced but ham!",1,"Put still any about manor heard if number no up period regard sudden better1 out particular, sympathize not favorurable introduced but ham!",3,-3,3,-3,3,-3,3,-3,3,-3,-2,0,0,0,1,1,1,1,0,0,1,0,-3,0,0,3,-3,0,1,0,3,2,0,0,3,0,0,0,-3,1,0,-3,-3,3,-3,-3,3,-3,3,-3,3,-3,-3,3,3,3,3,3,-3,3,3,0,3,3,3,3,-3,0,-3,3,3,3,3,-3,0,-3,0,3,1,0,32,,1,,,,,,5,9,1,80234,2,2,1,0,-3,-3,10000,39.69599915,-105.0345993,-1
R_3sok93v9pzm9Ya8,,Anonymous,,,76.229.234.164,0,7/6/20 22:19,7/6/20 22:23,1,-1,-0.1,0.994428926,1,0.2,0.447213595,0,0,0,A1SHPS9VF0XA6N,1,98.92473118,0,8,"Imprudence insensible be literature do! Compass journey, he request on suppose limited of or!",1,"Imprudence insensible be literature do! Compass journey, he request on suppose limited of or?",-1,1,0,-1,0,1,2,0,-1,0,0,0,0,0,1,0,0,1,0,0,1,1,-1,-1,0,0,0,-2,-2,0,0,1,0,1,0,-1,0,1,1,1,0,1,-1,2,1,0,-2,-1,-1,0,0,0,0,-1,-1,-1,1,0,-1,0,1,0,0,0,0,0,-1,-1,0,1,-1,1,0,1,0,-1,1,0,1,1,23,,,,1,,,,2,3,1,43214,1,1,1,0,-2,2,100,40.05349731,-83.01869965,-1
R_3FWI4SXx23n9W8I,,Anonymous,,,99.42.41.84,0,7/6/20 22:13,7/6/20 22:24,1,-8,-0.8,0.421637021,1,0.2,0.447213595,0,0,0,A1BWS5AD2T4NIR,142,0,1,18,Way extensive and dejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,1,Way extensive and ejection get delivered deficient sincerity gentleman age. Calling offense six joy feeling merits and was talent enough far!,0,1,-1,1,-1,0,-1,1,-1,1,-2,0,1,1,1,0,0,1,0,0,1,-2,0,0,-2,0,-2,0,0,0,3,0,-3,3,0,0,2,0,-2,0,0,-3,-2,3,-3,-2,2,-2,-2,-3,1,-2,-1,0,3,2,3,3,-3,3,3,0,3,0,1,0,-2,2,2,0,3,1,2,0,3,2,2,3,1,0,35,,1,,1,,,,4,6,1,77375,2,2,1,0,-1,1,1000,30.05830383,-95.69249725,-1
R_3kzdxNBu2qy5Y3b,,Anonymous,,,47.224.3.201,0,7/6/20 22:19,7/6/20 22:25,1,3,0.3,0.948683298,0,0,0,3,0.6,0.547722558,AOEO9ZV81R0I4,0,100,0,13,"Estimating themselves, unsatiable imprudence he at and. Improved carriage securing are desirous too!",1,"Estimating themselves, unsatiable imprudence he at and. Improved carriage securing are desirous too!",-1,-1,1,1,1,-1,1,-1,-1,0,-2,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,-1,0,1,0,0,0,1,0,-1,-1,1,-1,0,-1,0,-1,0,0,0,-2,0,0,0,1,1,2,-1,1,1,1,1,0,0,1,2,1,1,0,0,-1,1,0,0,0,1,0,-1,0,2,1,0,43,,,,1,,,,5,6,1,49601,1,3,3,1,-2,1,5000,44.25039673,-85.43000031,-1
R_phDi3rZWf8gC97b,,Anonymous,,,68.129.28.222,0,7/6/20 22:11,7/6/20 22:25,1,1,0.1,2.766867463,3,0.6,0.547722558,1,0.2,0.447213595,ATK8JAXXQ5XTT,1,98.98989899,0,11,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you of offices between!",1,"Now, months esteem oppose nearer enable too six. Affixed offence spirits or you off offices between!",1,-3,3,3,2,3,1,3,-3,-3,-2,0,1,1,0,1,1,1,0,0,1,0,0,1,1,-3,-1,1,1,3,2,-1,2,2,0,-2,3,-3,1,0,2,-1,-2,2,-2,-3,2,0,-3,0,3,0,1,3,2,0,2,2,0,3,2,0,3,3,3,3,-2,2,1,2,2,2,2,3,2,3,2,3,1,0,37,,,,1,,,,6,8,1,11716,2,2,7,0,1,-1,2000,40.70950317,-73.29660034,-1
R_2usL3uvVWjMKTQf,,Anonymous,,,97.80.66.146,0,7/6/20 22:16,7/6/20 22:26,1,-5,-0.5,1.354006401,4,0.8,0.447213595,0,0,0,A12XVSIL669PVI,1,98.82352941,0,2,Certainty say his him collected intention promotion! Views abode law heard jokes too!,1,Certainly say his him collected intention promotion! Views abode law heard jokes too!,-1,2,1,2,-1,1,-1,-1,2,1,-2,1,1,1,0,1,0,1,0,0,1,2,-2,2,2,2,1,1,1,-1,-1,2,-1,-1,-1,2,-1,-2,1,2,-1,-2,-2,2,1,-2,2,-1,-2,-1,2,-2,-1,1,1,1,-3,1,0,1,2,0,0,0,-1,1,-1,1,-1,0,2,2,2,2,2,2,2,1,1,0,45,,,,1,,,,5,5,1,70401,3,3,6,2,-2,-2,5000,30.61349487,-90.18599701,-1
R_1OuZnRIqVCulIlR,,Anonymous,,,73.96.101.47,0,7/6/20 22:08,7/6/20 22:26,1,3,0.3,1.888562063,1,0.2,0.447213595,2,0.4,0.547722558,A381TYIPIK4AG4,0,100,0,7,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",1,"Continuing no simplicity, no favourable on reasonable estimating. What near kept met call old west dine!",-2,2,0,-2,-2,-3,2,-2,0,0,-2,0,1,0,1,1,1,1,1,0,1,-1,-1,0,2,1,0,1,1,0,0,2,0,0,-1,-1,0,0,0,-2,-1,-1,-2,1,-2,-2,1,-1,-2,-3,1,-2,1,3,2,0,2,0,0,1,0,0,3,2,2,2,0,0,-3,1,0,2,1,2,2,0,1,1,1,0,30,,,,1,,,,4,6,1,97005,1,2,5,0,1,-1,1400,45.5032959,-122.7743988,-1
R_2AKcLeYNwb8c3IG,,Anonymous,,,24.101.194.151,0,7/6/20 22:11,7/6/20 22:26,1,-11,-1.1,1.449137675,2,0.4,0.547722558,0,0,0,A3FB3IEKQ92IBW,7,94.30894309,1,14,We seeing piqued garden he! Folly was these three and songs arose whose in vicinity contempt together in possible branched!,1,We seeing piqued garden he! Folly was these three and sings arose whose in vicinity contempt together in possible hazard!,-2,2,1,-1,-2,-1,-2,2,-2,2,-2,1,0,0,1,0,0,1,0,0,1,0,-1,1,1,2,1,1,1,0,-1,2,-1,-1,-2,1,-2,0,1,-1,-1,-2,-2,2,-2,-2,2,-1,-2,-2,1,-2,-2,0,1,2,2,2,-1,2,2,0,1,1,2,1,-2,1,-2,2,2,2,2,1,2,1,2,2,1,1,33,,,,1,,,,5,8,1,15044,2,2,7,-1,-1,1,3000,40.6217041,-79.94309998,-1
R_TpIFLokzGRIhWAV,,Anonymous,,,157.131.116.131,0,7/6/20 22:23,7/6/20 22:26,1,-1,-0.1,1.197219,1,0.2,0.447213595,4,0.8,0.447213595,A3F7L0TIE1QEWW,0,100,0,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,1,Wonder an unable except better stairs do admire. So moreover as speedily differed branched ignorant!,-1,0,1,-2,-1,0,-2,0,-1,-1,-2,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,-1,0,-1,1,-1,1,-1,1,0,0,0,1,1,-1,0,0,0,-1,0,0,-1,0,0,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,-1,0,1,1,-1,0,0,-1,-1,-1,1,0,1,1,0,30,,,,1,,,,2,3,1,91011,2,2,4,0,-1,-1,500,37.75619507,-122.4866028,-1
R_33m5tAGIhCueU7V,,Anonymous,,,68.134.218.51,0,7/6/20 22:17,7/6/20 22:27,1,8,0.8,1.619327707,0,0,0,0,0,0,A2XVLENAJYX691,1,99.13043478,0,16,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",1,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes?",-1,-2,2,2,0,-2,2,-2,-1,-2,-2,0,1,0,1,0,0,1,0,0,1,-2,0,-2,-2,-2,-2,0,0,1,2,-2,2,2,2,-2,2,-2,-2,0,2,-2,-2,2,-2,-2,2,-2,-2,-2,2,-2,-2,2,2,1,2,2,-2,2,2,0,0,-1,-1,1,-1,0,-3,2,2,2,2,2,2,2,2,0,1,0,77,,,,1,,,,6,6,1,21403,1,1,1,3,-2,-2,500,38.95120239,-76.49440002,-1
R_2bZuzHBNdHYviR2,,Anonymous,,,74.88.29.4,0,7/6/20 22:20,7/6/20 22:28,1,-3,-0.3,1.251665557,2,0.4,0.547722558,2,0.4,0.547722558,A100WC5RYQOZ5O,1,99.13043478,0,16,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",1,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes?",-2,-1,-2,1,0,-1,-1,-1,-1,-1,-2,0,0,1,1,0,0,0,0,1,1,-2,2,0,-1,-1,-1,-2,-1,1,2,2,1,2,-2,-1,0,2,1,-2,2,1,0,2,-2,0,-1,2,-3,-2,0,-1,-2,-1,2,-2,1,2,2,2,1,0,2,1,2,0,-1,-1,1,1,2,1,2,2,1,1,1,2,1,1,33,,,,1,,,,6,7,1,11784,2,2,1,3,-2,-2,800,40.85490417,-73.21569824,-1
R_Usi8SWckbWcmPFD,,Anonymous,,,68.12.67.57,0,7/6/20 22:21,7/6/20 22:28,1,10,1,0.816496581,2,0.4,0.547722558,0,0,0,A1EM0NU4IIOSNL,0,100,0,10,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,"Hand two, was eat busy fail? Be acceptance at precaution astonished excellence thoroughly is entreaties!",1,-1,1,-1,-1,-1,1,-2,1,-2,-1,0,1,1,1,1,0,1,0,0,1,2,-2,2,2,1,2,3,3,-1,-1,2,-1,-1,0,2,-1,-1,1,1,-1,-1,-1,1,1,0,0,-1,0,0,0,-1,-1,-1,0,1,1,-1,1,1,1,0,2,2,2,2,1,1,-2,1,1,1,0,3,2,1,0,2,1,0,46,,,,1,,,,4,6,1,73103,1,3,7,0,-2,1,1000,35.48840332,-97.57060242,-1
R_3jUKCNGlm17AIV5,,Anonymous,,,73.9.106.233,0,7/6/20 22:22,7/6/20 22:28,1,5,0.5,1.649915823,2,0.4,0.547722558,4,0.8,0.447213595,A3CD3C99T8S6ON,0,100,0,16,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",1,"Object remark lively all did feebly excuse our wooded! Sufficient loud, an insensible motionless if introduced yes!",0,-2,0,1,2,2,2,-3,-1,0,-2,1,1,1,1,0,1,1,1,1,0,0,-1,1,-1,1,-1,1,1,0,1,2,2,3,2,0,1,2,-2,1,0,0,-2,1,-2,0,0,1,-3,-2,0,-1,-1,3,3,0,2,3,-3,3,-2,0,2,2,1,2,1,2,1,0,0,-2,1,2,2,1,0,0,1,0,31,,,,1,,,,6,8,1,60050,2,2,4,-1,1,3,2000,42.36669922,-88.09249878,-1
R_2DY4ztHmAx4ia2k,,Anonymous,,,24.6.220.174,0,7/6/20 22:11,7/6/20 22:28,1,30,3,0,4,0.8,0.447213595,1,0.2,0.447213595,A1XRIEYLA7ZJ3B,2,97.59036145,0,4,Ask agreed answer rather joy nature admire wisdom? An fail up so shot leaf wise in!,1,Ask agreed answer rather joy nature admire wisdom! An fail up so shot leaf wise in?,3,-3,3,-3,3,-3,3,-3,3,-3,-2,0,0,1,0,1,0,1,0,1,1,-1,-1,-1,-1,0,-1,0,-1,1,-1,-1,1,-1,1,-1,2,1,-1,-1,-2,-3,-3,3,-3,-3,3,-3,-3,-3,3,-3,-3,3,3,1,3,3,-3,3,3,0,3,3,3,3,1,2,-2,2,1,-2,2,2,-1,1,0,2,1,1,35,,1,,,,,,6,9,1,95054,2,2,6,2,-2,-2,100,37.38589478,-122.0881958,-1
